,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,TEAM_PERF,OPP_PERF,TEAM_WIN_PCT,OPP_WIN-PCT,WIN
914,106.0,0.488,0.944,0.407,27.0,38.0,86.0,0.356,0.816,0.158,19.0,46.0,1,99.6,94.9,0.5479999999999999,0.519,1
915,117.0,0.5710000000000001,0.7,0.381,31.0,28.0,100.0,0.423,0.7709999999999999,0.35,21.0,50.0,1,96.9,101.5,0.5479999999999999,0.733,1
916,106.0,0.488,0.706,0.435,22.0,49.0,87.0,0.373,0.818,0.28,17.0,43.0,1,100.0,97.7,0.5479999999999999,0.345,0
917,99.0,0.451,0.769,0.313,17.0,48.0,89.0,0.408,0.862,0.375,21.0,35.0,1,102.1,87.2,0.5479999999999999,0.5710000000000001,1
918,110.0,0.441,0.857,0.471,31.0,50.0,96.0,0.384,0.759,0.348,17.0,49.0,1,102.2,103.0,0.5479999999999999,0.452,1
919,93.0,0.4320000000000001,0.68,0.429,20.0,34.0,111.0,0.545,0.85,0.417,24.0,45.0,0,101.6,92.1,0.5479999999999999,0.857,1
920,107.0,0.435,0.794,0.353,18.0,44.0,106.0,0.442,0.8,0.357,22.0,52.0,1,103.3,93.0,0.5479999999999999,0.429,0
921,106.0,0.507,0.667,0.526,15.0,45.0,97.0,0.449,0.4,0.478,19.0,38.0,1,102.9,97.6,0.5479999999999999,0.25,0
922,113.0,0.494,0.794,0.476,29.0,45.0,83.0,0.402,0.684,0.182,15.0,40.0,1,105.9,98.5,0.5479999999999999,0.414,0
923,122.0,0.5379999999999999,0.688,0.481,31.0,48.0,101.0,0.467,0.55,0.273,27.0,43.0,1,104.8,102.1,0.5479999999999999,0.593,0
924,85.0,0.43,0.429,0.105,16.0,44.0,102.0,0.4579999999999999,0.731,0.3329999999999999,24.0,45.0,0,106.5,99.6,0.5479999999999999,0.517,0
925,103.0,0.4679999999999999,0.7140000000000001,0.444,31.0,48.0,90.0,0.439,0.667,0.364,25.0,35.0,1,106.9,91.4,0.5479999999999999,0.5710000000000001,0
926,118.0,0.46,0.75,0.217,25.0,46.0,115.0,0.446,0.731,0.412,28.0,53.0,1,104.8,103.6,0.5479999999999999,0.655,1
927,120.0,0.6,0.619,0.524,29.0,41.0,101.0,0.426,0.8240000000000001,0.467,26.0,45.0,1,105.9,100.2,0.5479999999999999,0.25,1
928,123.0,0.51,0.667,0.318,37.0,46.0,111.0,0.53,0.75,0.32,29.0,34.0,1,105.8,103.7,0.5479999999999999,0.452,0
929,105.0,0.4639999999999999,0.75,0.3329999999999999,22.0,44.0,106.0,0.506,0.556,0.5,30.0,42.0,0,105.6,95.2,0.5479999999999999,0.25,0
930,123.0,0.4270000000000001,0.649,0.44,31.0,55.0,121.0,0.452,0.732,0.467,29.0,53.0,1,103.7,93.1,0.5479999999999999,0.414,1
931,121.0,0.505,0.8079999999999999,0.5,38.0,61.0,93.0,0.37,0.813,0.231,24.0,42.0,1,105.3,96.4,0.5479999999999999,0.519,0
932,98.0,0.351,0.833,0.304,21.0,42.0,113.0,0.435,0.848,0.647,16.0,57.0,0,104.8,99.9,0.5479999999999999,0.556,1
933,98.0,0.434,0.75,0.3329999999999999,20.0,42.0,90.0,0.419,0.667,0.19,13.0,49.0,1,105.4,96.2,0.5479999999999999,0.3329999999999999,0
934,101.0,0.481,0.8079999999999999,0.5,20.0,39.0,102.0,0.465,0.72,0.3329999999999999,19.0,41.0,0,102.8,96.5,0.5479999999999999,0.5,1
935,115.0,0.482,0.917,0.407,24.0,48.0,94.0,0.4379999999999999,0.7070000000000001,0.067,22.0,31.0,1,103.9,90.7,0.5479999999999999,0.25,0
936,124.0,0.494,0.718,0.545,26.0,48.0,97.0,0.408,0.846,0.1,14.0,35.0,1,105.0,97.0,0.5479999999999999,0.643,0
937,131.0,0.557,0.75,0.588,31.0,42.0,105.0,0.446,0.6829999999999999,0.2,20.0,45.0,1,105.4,97.6,0.5479999999999999,0.3329999999999999,1
938,110.0,0.4639999999999999,0.7709999999999999,0.192,25.0,37.0,109.0,0.513,0.72,0.44,28.0,38.0,1,104.1,95.3,0.5479999999999999,0.586,1
939,108.0,0.43,0.7559999999999999,0.375,18.0,51.0,103.0,0.477,0.7,0.278,19.0,36.0,1,103.4,108.2,0.5479999999999999,0.517,0
940,104.0,0.3979999999999999,0.667,0.429,29.0,45.0,106.0,0.478,0.5,0.24,28.0,57.0,0,104.0,95.3,0.5479999999999999,0.643,0
941,115.0,0.483,0.765,0.313,37.0,43.0,109.0,0.418,0.727,0.45,19.0,44.0,1,104.7,94.4,0.5479999999999999,0.5710000000000001,0
942,108.0,0.424,0.6759999999999999,0.238,24.0,54.0,93.0,0.424,0.619,0.222,27.0,55.0,1,103.1,95.1,0.5479999999999999,0.5710000000000001,1
943,96.0,0.419,0.545,0.273,22.0,40.0,118.0,0.529,0.789,0.433,36.0,56.0,0,105.2,92.8,0.5479999999999999,0.581,0
944,76.0,0.368,0.556,0.294,20.0,45.0,91.0,0.405,0.515,0.429,20.0,52.0,0,107.2,94.3,0.5479999999999999,0.444,0
945,128.0,0.519,0.615,0.375,34.0,46.0,105.0,0.435,0.7709999999999999,0.267,10.0,50.0,1,106.4,108.9,0.5479999999999999,0.655,0
946,108.0,0.5,0.529,0.273,23.0,44.0,104.0,0.474,0.7829999999999999,0.429,27.0,46.0,1,107.1,99.1,0.5479999999999999,0.4479999999999999,1
947,144.0,0.5579999999999999,0.743,0.545,38.0,50.0,135.0,0.475,0.875,0.391,33.0,42.0,1,103.7,102.0,0.5479999999999999,0.655,0
948,89.0,0.474,0.733,0.353,18.0,49.0,97.0,0.395,0.645,0.31,17.0,46.0,0,104.9,87.3,0.5479999999999999,0.414,1
949,119.0,0.452,0.846,0.4,23.0,47.0,96.0,0.37,0.645,0.258,17.0,49.0,1,107.9,102.2,0.5479999999999999,0.414,0
950,110.0,0.4579999999999999,0.7709999999999999,0.304,28.0,42.0,100.0,0.439,0.767,0.3329999999999999,21.0,44.0,1,108.4,98.6,0.5479999999999999,0.414,1
951,116.0,0.5479999999999999,0.7190000000000001,0.4639999999999999,25.0,39.0,97.0,0.442,0.731,0.286,16.0,43.0,1,106.9,90.2,0.5479999999999999,0.5,1
952,105.0,0.488,0.7390000000000001,0.381,25.0,49.0,92.0,0.374,0.647,0.259,20.0,53.0,1,106.7,97.2,0.5479999999999999,0.581,0
953,108.0,0.476,0.757,0.2,19.0,46.0,117.0,0.482,0.757,0.375,18.0,37.0,0,103.9,86.1,0.5479999999999999,0.444,1
954,95.0,0.472,0.778,0.286,17.0,40.0,96.0,0.434,0.8,0.25,18.0,39.0,0,105.3,100.9,0.5479999999999999,0.414,1
955,105.0,0.4,0.742,0.273,30.0,58.0,97.0,0.452,0.579,0.345,23.0,41.0,1,106.2,100.5,0.5479999999999999,0.586,0
956,120.0,0.471,0.757,0.5,28.0,50.0,115.0,0.506,0.88,0.375,23.0,38.0,1,105.8,92.3,0.5479999999999999,0.267,0
957,105.0,0.4320000000000001,0.833,0.258,22.0,52.0,101.0,0.4039999999999999,0.765,0.387,19.0,44.0,1,104.8,116.2,0.5479999999999999,0.655,0
958,109.0,0.475,0.7709999999999999,0.286,24.0,33.0,107.0,0.417,0.8420000000000001,0.379,30.0,53.0,1,106.8,92.7,0.5479999999999999,0.357,1
959,126.0,0.531,0.6940000000000001,0.556,33.0,44.0,113.0,0.4270000000000001,0.805,0.313,26.0,43.0,1,105.4,99.5,0.5479999999999999,0.414,1
960,117.0,0.482,0.848,0.3329999999999999,23.0,43.0,115.0,0.476,0.857,0.423,25.0,37.0,1,104.9,95.9,0.5479999999999999,0.4479999999999999,0
961,101.0,0.494,0.846,0.286,29.0,42.0,80.0,0.429,0.667,0.222,18.0,38.0,1,105.5,89.9,0.5479999999999999,0.414,1
962,118.0,0.536,0.7859999999999999,0.286,28.0,52.0,90.0,0.39,0.6,0.471,11.0,35.0,1,108.2,89.3,0.5479999999999999,0.357,0
963,129.0,0.521,0.947,0.565,37.0,51.0,89.0,0.407,0.688,0.25,20.0,34.0,1,110.3,98.0,0.5479999999999999,0.774,0
964,110.0,0.494,0.8,0.3229999999999999,31.0,33.0,115.0,0.482,0.6759999999999999,0.37,29.0,44.0,0,110.4,102.1,0.5479999999999999,0.593,0
965,106.0,0.511,0.667,0.444,25.0,45.0,108.0,0.426,0.6920000000000001,0.455,25.0,49.0,0,111.9,92.3,0.5479999999999999,0.556,0
966,111.0,0.494,0.833,0.529,27.0,36.0,102.0,0.414,0.923,0.375,21.0,40.0,1,110.1,100.6,0.5479999999999999,0.774,1
967,91.0,0.4039999999999999,0.652,0.222,26.0,52.0,78.0,0.325,0.8,0.296,24.0,48.0,1,111.7,108.7,0.5479999999999999,0.467,1
968,140.0,0.5529999999999999,0.8,0.348,42.0,39.0,129.0,0.57,0.625,0.308,30.0,39.0,1,107.0,108.3,0.5479999999999999,0.452,0
969,112.0,0.447,0.621,0.345,31.0,34.0,115.0,0.494,0.778,0.25,21.0,54.0,0,106.0,108.0,0.5479999999999999,0.452,0
970,110.0,0.516,0.5710000000000001,0.4,20.0,50.0,113.0,0.489,0.5329999999999999,0.4479999999999999,34.0,40.0,0,104.8,106.9,0.5479999999999999,0.655,0
971,107.0,0.5,0.75,0.214,26.0,48.0,95.0,0.446,0.56,0.28,17.0,42.0,1,104.8,103.9,0.5479999999999999,0.4479999999999999,1
972,117.0,0.5770000000000001,0.679,0.4,29.0,39.0,105.0,0.4320000000000001,0.895,0.059,20.0,41.0,1,103.9,93.0,0.5479999999999999,0.414,1
973,110.0,0.433,0.652,0.355,27.0,42.0,99.0,0.4,0.857,0.241,19.0,53.0,1,104.5,99.2,0.5479999999999999,0.267,1
974,111.0,0.5660000000000001,0.52,0.5710000000000001,33.0,42.0,79.0,0.423,0.5,0.235,18.0,38.0,1,104.6,97.7,0.5479999999999999,0.857,1
975,121.0,0.513,0.8109999999999999,0.382,30.0,30.0,116.0,0.506,0.7440000000000001,0.385,22.0,45.0,1,104.9,96.0,0.5479999999999999,0.414,1
976,97.0,0.4270000000000001,0.833,0.4,19.0,52.0,93.0,0.4629999999999999,0.8,0.28,20.0,34.0,1,107.7,94.7,0.5479999999999999,0.414,0
977,104.0,0.4579999999999999,0.773,0.3670000000000001,23.0,39.0,107.0,0.493,0.8059999999999999,0.435,19.0,39.0,0,107.2,82.8,0.5479999999999999,0.733,1
978,106.0,0.512,0.75,0.455,24.0,51.0,82.0,0.384,0.5710000000000001,0.375,16.0,34.0,1,108.3,103.5,0.5479999999999999,0.467,0
979,102.0,0.494,0.677,0.455,21.0,39.0,89.0,0.4320000000000001,0.8420000000000001,0.36,22.0,40.0,1,106.7,98.5,0.5479999999999999,0.345,1
980,98.0,0.415,0.643,0.158,18.0,46.0,110.0,0.4529999999999999,0.659,0.294,29.0,55.0,0,107.9,98.9,0.5479999999999999,0.517,0
981,111.0,0.419,0.8079999999999999,0.125,32.0,52.0,107.0,0.532,0.7240000000000001,0.182,20.0,44.0,1,108.6,102.1,0.5479999999999999,0.4479999999999999,0
982,108.0,0.537,0.591,0.389,28.0,39.0,96.0,0.474,0.654,0.467,21.0,39.0,1,107.8,96.4,0.5479999999999999,0.345,1
983,106.0,0.433,0.75,0.419,25.0,42.0,116.0,0.544,0.727,0.4,21.0,36.0,0,105.4,109.2,0.5479999999999999,0.5710000000000001,1
984,112.0,0.513,0.604,0.273,15.0,46.0,103.0,0.412,0.6509999999999999,0.417,24.0,41.0,1,103.5,91.2,0.5479999999999999,0.414,1
985,120.0,0.488,0.7709999999999999,0.15,14.0,53.0,124.0,0.457,0.778,0.37,28.0,39.0,0,102.0,91.2,0.5479999999999999,0.345,1
986,115.0,0.4270000000000001,0.789,0.3329999999999999,24.0,47.0,121.0,0.469,0.7879999999999999,0.357,25.0,49.0,0,97.4,89.3,0.5479999999999999,0.452,1
987,105.0,0.545,0.5770000000000001,0.5,32.0,44.0,102.0,0.4,0.727,0.286,16.0,45.0,1,97.6,96.3,0.379,0.3670000000000001,0
988,93.0,0.451,0.7140000000000001,0.267,26.0,47.0,79.0,0.446,0.636,0.273,18.0,28.0,1,97.6,91.0,0.379,0.481,1
989,81.0,0.472,0.5,0.294,12.0,33.0,86.0,0.37,0.6970000000000001,0.1669999999999999,12.0,50.0,0,97.5,91.2,0.379,0.481,1
990,110.0,0.473,0.8420000000000001,0.364,19.0,39.0,102.0,0.421,0.813,0.36,24.0,53.0,1,96.3,110.4,0.379,0.862,1
991,114.0,0.487,0.8140000000000001,0.357,22.0,45.0,102.0,0.442,0.84,0.25,20.0,38.0,1,93.9,100.0,0.379,0.655,1
992,111.0,0.441,0.645,0.31,30.0,55.0,100.0,0.415,0.6970000000000001,0.429,17.0,47.0,1,96.1,99.7,0.379,0.556,0
993,95.0,0.447,0.525,0.375,24.0,42.0,92.0,0.3979999999999999,0.8079999999999999,0.3329999999999999,21.0,50.0,1,96.5,103.6,0.379,0.483,0
994,93.0,0.4029999999999999,0.8079999999999999,0.455,23.0,39.0,100.0,0.4679999999999999,0.818,0.5,27.0,46.0,0,97.0,90.5,0.379,0.5,0
995,114.0,0.4629999999999999,0.75,0.385,26.0,45.0,109.0,0.488,0.8,0.318,22.0,46.0,1,96.6,96.8,0.379,0.071,0
996,100.0,0.449,0.7240000000000001,0.429,22.0,46.0,75.0,0.342,0.72,0.263,12.0,44.0,1,98.3,97.0,0.379,0.452,0
997,106.0,0.444,0.758,0.111,18.0,48.0,104.0,0.415,0.833,0.282,27.0,44.0,1,99.0,92.2,0.379,0.593,0
998,93.0,0.476,0.462,0.321,26.0,36.0,96.0,0.493,0.769,0.4,21.0,39.0,0,99.8,93.0,0.379,0.667,0
999,85.0,0.38,0.7390000000000001,0.308,19.0,49.0,86.0,0.4,0.778,0.308,18.0,47.0,0,101.9,92.4,0.379,0.071,0
1000,98.0,0.4529999999999999,0.381,0.429,25.0,45.0,116.0,0.483,0.833,0.462,26.0,44.0,0,101.1,108.0,0.379,0.536,0
1001,83.0,0.357,0.762,0.2689999999999999,20.0,44.0,90.0,0.434,0.7140000000000001,0.409,20.0,48.0,0,101.5,99.4,0.379,0.667,1
1002,121.0,0.541,0.921,0.4,24.0,43.0,122.0,0.467,0.893,0.4579999999999999,26.0,32.0,0,99.1,94.6,0.379,0.655,1
1003,107.0,0.476,0.867,0.1669999999999999,22.0,43.0,96.0,0.419,0.815,0.133,8.0,39.0,1,100.3,98.0,0.379,0.8059999999999999,0
1004,98.0,0.435,0.643,0.273,24.0,53.0,89.0,0.415,0.696,0.278,26.0,42.0,1,98.0,98.2,0.379,0.4639999999999999,1
1005,105.0,0.4679999999999999,0.6759999999999999,0.353,24.0,46.0,97.0,0.43,0.8,0.273,24.0,42.0,1,96.3,96.2,0.379,0.593,1
1006,103.0,0.586,0.6920000000000001,0.429,24.0,37.0,92.0,0.4679999999999999,0.889,0.435,23.0,26.0,1,94.8,95.1,0.379,0.556,0
1007,106.0,0.519,0.6920000000000001,0.3329999999999999,21.0,39.0,111.0,0.519,0.5529999999999999,0.588,17.0,34.0,0,92.5,105.8,0.379,0.774,1
1008,104.0,0.44,0.8079999999999999,0.5,26.0,34.0,101.0,0.4529999999999999,0.708,0.375,21.0,53.0,1,90.3,95.7,0.379,0.2689999999999999,0
1009,113.0,0.457,0.725,0.5,21.0,49.0,106.0,0.442,0.76,0.4579999999999999,16.0,41.0,1,89.6,100.3,0.379,0.179,0
1010,103.0,0.4539999999999999,0.722,0.182,26.0,52.0,90.0,0.4429999999999999,0.733,0.391,16.0,35.0,1,90.1,94.5,0.379,0.593,0
1011,94.0,0.3329999999999999,0.909,0.313,25.0,37.0,106.0,0.493,0.7859999999999999,0.467,14.0,49.0,0,93.1,98.6,0.379,0.556,0
1012,98.0,0.4320000000000001,0.675,0.389,24.0,44.0,94.0,0.467,0.6,0.1,20.0,49.0,1,95.5,90.7,0.379,0.556,1
1013,108.0,0.4429999999999999,0.61,0.2269999999999999,20.0,41.0,117.0,0.471,0.619,0.6920000000000001,33.0,57.0,0,95.6,90.9,0.379,0.3670000000000001,0
1014,92.0,0.407,0.7859999999999999,0.412,22.0,55.0,75.0,0.337,0.688,0.4,11.0,47.0,1,96.7,92.7,0.379,0.8059999999999999,0
1015,91.0,0.425,0.75,0.348,21.0,47.0,88.0,0.3929999999999999,0.5,0.478,21.0,45.0,1,98.6,94.5,0.379,0.5,0
1016,102.0,0.526,0.882,0.412,22.0,42.0,77.0,0.319,0.727,0.2,13.0,39.0,1,100.7,99.4,0.379,0.667,0
1017,88.0,0.385,0.6579999999999999,0.2,19.0,52.0,81.0,0.402,0.722,0.2,22.0,46.0,1,102.4,99.6,0.379,0.4639999999999999,1
1018,79.0,0.3779999999999999,0.87,0.176,18.0,48.0,81.0,0.375,0.563,0.4,18.0,48.0,0,103.8,91.1,0.379,0.452,0
1019,91.0,0.3979999999999999,0.789,0.357,23.0,38.0,99.0,0.5,0.552,0.389,23.0,36.0,0,103.2,94.9,0.379,0.586,1
1020,107.0,0.522,0.718,0.5,18.0,43.0,95.0,0.395,0.774,0.259,17.0,45.0,1,102.9,89.9,0.379,0.536,0
1021,129.0,0.5,0.873,0.2,22.0,39.0,124.0,0.561,0.774,0.308,25.0,35.0,1,100.4,95.3,0.379,0.536,0
1022,122.0,0.489,0.743,0.476,26.0,47.0,114.0,0.4639999999999999,0.838,0.313,29.0,40.0,1,99.1,94.8,0.379,0.483,1
1023,109.0,0.475,0.9,0.429,26.0,47.0,77.0,0.376,0.684,0.0,18.0,39.0,1,98.6,89.3,0.379,0.593,1
1024,86.0,0.4320000000000001,0.667,0.364,17.0,40.0,89.0,0.466,0.731,0.2,24.0,40.0,0,99.9,90.9,0.379,0.8059999999999999,0
1025,111.0,0.488,0.7879999999999999,0.3329999999999999,18.0,44.0,107.0,0.44,0.733,0.379,21.0,40.0,1,98.8,108.1,0.379,0.7859999999999999,0
1026,98.0,0.469,0.643,0.267,23.0,52.0,83.0,0.408,0.63,0.286,18.0,34.0,1,97.9,92.6,0.379,0.481,1
1027,106.0,0.407,0.696,0.5329999999999999,23.0,48.0,105.0,0.396,0.75,0.308,21.0,50.0,1,96.8,106.3,0.379,0.556,0
1028,93.0,0.416,0.657,0.3329999999999999,18.0,47.0,102.0,0.425,0.7859999999999999,0.375,20.0,50.0,0,96.9,101.7,0.379,0.655,0
1029,93.0,0.452,0.478,0.261,23.0,51.0,96.0,0.4379999999999999,0.778,0.667,18.0,37.0,0,98.7,99.3,0.379,0.4639999999999999,0
1030,105.0,0.467,0.9,0.375,26.0,49.0,92.0,0.408,0.8390000000000001,0.4,16.0,27.0,1,100.6,98.1,0.379,0.4639999999999999,0
1031,99.0,0.474,0.5670000000000001,0.5329999999999999,22.0,45.0,79.0,0.384,0.647,0.118,16.0,55.0,1,101.9,92.0,0.379,0.586,1
1032,109.0,0.512,0.696,0.391,25.0,47.0,93.0,0.447,0.667,0.294,20.0,40.0,1,99.5,99.3,0.379,0.7859999999999999,1
1033,104.0,0.436,0.6,0.313,21.0,43.0,110.0,0.512,0.8,0.353,22.0,50.0,0,99.1,98.5,0.379,0.556,0
1034,112.0,0.518,0.733,0.52,32.0,48.0,99.0,0.382,0.65,0.267,22.0,55.0,1,99.0,111.2,0.379,0.862,0
1035,96.0,0.384,0.8079999999999999,0.346,22.0,37.0,110.0,0.59,0.421,0.556,34.0,48.0,0,98.4,103.4,0.379,0.774,0
1036,89.0,0.434,0.7140000000000001,0.15,16.0,38.0,99.0,0.4589999999999999,0.767,0.421,16.0,41.0,0,100.3,91.6,0.379,0.536,0
1037,104.0,0.486,0.675,0.304,21.0,37.0,94.0,0.469,0.833,0.381,22.0,34.0,1,101.4,91.9,0.379,0.452,0
1038,89.0,0.41,0.741,0.217,12.0,44.0,94.0,0.3779999999999999,0.7879999999999999,0.25,17.0,41.0,0,103.0,90.9,0.379,0.5,1
1039,109.0,0.494,0.7929999999999999,0.667,20.0,37.0,111.0,0.471,0.846,0.474,19.0,43.0,0,102.2,101.0,0.379,0.655,1
1040,111.0,0.537,0.68,0.273,30.0,28.0,109.0,0.532,0.767,0.308,28.0,38.0,1,102.1,94.5,0.379,0.4479999999999999,1
1041,112.0,0.482,0.7040000000000001,0.579,24.0,34.0,118.0,0.603,0.7390000000000001,0.412,28.0,40.0,0,101.6,102.6,0.379,0.483,0
1042,97.0,0.481,0.64,0.238,27.0,41.0,85.0,0.452,0.444,0.455,18.0,42.0,1,104.4,101.2,0.379,0.536,0
1043,111.0,0.5,0.75,0.4,19.0,47.0,100.0,0.451,0.7829999999999999,0.348,21.0,39.0,1,104.3,99.9,0.379,0.4639999999999999,0
1044,109.0,0.482,0.758,0.364,23.0,49.0,98.0,0.411,0.731,0.238,15.0,37.0,1,106.2,93.8,0.379,0.4479999999999999,0
1045,118.0,0.575,0.8420000000000001,0.5,36.0,40.0,90.0,0.382,0.767,0.36,15.0,32.0,1,106.6,94.1,0.379,0.357,0
1046,98.0,0.493,0.833,0.5329999999999999,22.0,38.0,108.0,0.475,0.652,0.586,27.0,33.0,0,104.7,95.6,0.379,0.3229999999999999,1
1047,105.0,0.416,0.696,0.405,29.0,32.0,111.0,0.488,0.7140000000000001,0.4,24.0,61.0,0,104.2,89.7,0.379,0.5,0
1048,107.0,0.374,0.7929999999999999,0.476,20.0,50.0,110.0,0.475,0.8390000000000001,0.308,22.0,40.0,0,103.3,102.5,0.379,0.7859999999999999,1
1049,103.0,0.451,0.926,0.222,19.0,37.0,106.0,0.513,0.8079999999999999,0.294,22.0,36.0,0,102.1,96.3,0.379,0.536,0
1050,110.0,0.478,0.63,0.3329999999999999,18.0,44.0,118.0,0.4429999999999999,0.759,0.4,25.0,54.0,0,99.8,103.1,0.379,0.862,0
1051,107.0,0.416,0.758,0.296,24.0,57.0,100.0,0.3329999999999999,0.8270000000000001,0.214,17.0,42.0,1,99.1,95.5,0.379,0.2689999999999999,1
1052,113.0,0.446,0.731,0.375,29.0,52.0,106.0,0.5,0.667,0.4,25.0,35.0,1,96.4,103.6,0.379,0.667,1
1053,99.0,0.4429999999999999,0.8240000000000001,0.318,21.0,47.0,83.0,0.419,0.731,0.182,19.0,42.0,1,95.1,93.3,0.379,0.071,1
1054,117.0,0.5660000000000001,0.75,0.238,37.0,45.0,91.0,0.43,0.733,0.077,15.0,36.0,1,91.8,99.1,0.379,0.3229999999999999,1
1055,90.0,0.455,0.818,0.133,23.0,52.0,94.0,0.392,0.605,0.321,17.0,41.0,0,93.4,87.9,0.379,0.3670000000000001,1
1056,89.0,0.377,0.935,0.222,16.0,27.0,113.0,0.5489999999999999,0.85,0.462,31.0,52.0,0,92.8,96.4,0.379,0.8059999999999999,0
1057,100.0,0.4579999999999999,0.815,0.429,20.0,45.0,97.0,0.4270000000000001,0.6920000000000001,0.316,19.0,42.0,1,91.3,94.8,0.379,0.357,1
1058,113.0,0.513,0.857,0.385,22.0,48.0,101.0,0.389,0.952,0.2,25.0,39.0,1,93.4,100.1,0.379,0.4639999999999999,0
1059,80.0,0.424,0.8640000000000001,0.3329999999999999,15.0,44.0,91.0,0.424,0.588,0.409,19.0,38.0,0,93.5,86.8,0.379,0.481,1
1060,87.0,0.3670000000000001,0.69,0.31,21.0,42.0,90.0,0.3929999999999999,0.76,0.5,23.0,58.0,0,93.0,101.4,0.379,0.346,0
1061,100.0,0.467,0.815,0.364,20.0,47.0,82.0,0.337,0.526,0.276,24.0,46.0,1,92.5,96.5,0.379,0.346,1
1062,101.0,0.424,0.773,0.316,21.0,51.0,86.0,0.36,0.72,0.24,12.0,55.0,1,94.7,106.6,0.379,0.862,0
1063,86.0,0.387,0.7040000000000001,0.31,24.0,45.0,84.0,0.434,0.789,0.25,17.0,44.0,1,96.0,88.7,0.379,0.552,1
1064,85.0,0.4629999999999999,0.654,0.5,17.0,45.0,84.0,0.337,0.75,0.29,20.0,42.0,1,98.8,97.5,0.379,0.346,0
1065,103.0,0.479,0.636,0.4,30.0,42.0,110.0,0.5,0.731,0.481,23.0,40.0,0,97.1,100.6,0.379,0.346,1
1066,81.0,0.4,0.52,0.071,21.0,52.0,83.0,0.397,0.469,0.3329999999999999,16.0,40.0,0,99.4,92.9,0.379,0.552,1
1067,85.0,0.3720000000000001,0.579,0.238,13.0,41.0,91.0,0.4029999999999999,0.7709999999999999,0.2,20.0,48.0,0,103.5,88.9,0.379,0.3670000000000001,0
1068,122.0,0.581,0.644,0.368,24.0,38.0,97.0,0.419,0.762,0.3,21.0,47.0,1,102.1,96.7,0.379,0.179,1
1069,97.0,0.391,0.857,0.324,21.0,55.0,92.0,0.429,0.737,0.25,19.0,38.0,1,102.9,102.6,0.379,0.862,0
1070,82.0,0.373,0.655,0.143,12.0,48.0,112.0,0.5,0.861,0.556,27.0,48.0,0,105.3,92.1,0.379,0.4639999999999999,0
1071,95.0,0.375,0.903,0.259,21.0,42.0,108.0,0.4679999999999999,0.816,0.25,20.0,48.0,0,109.2,92.3,0.379,0.7859999999999999,0
1072,108.0,0.455,0.5710000000000001,0.522,19.0,58.0,96.0,0.446,0.6,0.258,26.0,42.0,1,111.1,107.1,0.379,0.862,1
1073,114.0,0.514,0.795,0.455,20.0,41.0,99.0,0.416,0.667,0.35,16.0,38.0,1,111.6,99.6,0.379,0.667,0
1074,81.0,0.385,0.8059999999999999,0.143,15.0,37.0,112.0,0.434,0.838,0.429,18.0,44.0,0,112.6,103.9,0.379,0.556,1
1075,101.0,0.4,0.7070000000000001,0.083,14.0,47.0,93.0,0.357,0.7290000000000001,0.296,16.0,44.0,1,113.4,102.0,0.379,0.556,0
1076,106.0,0.4529999999999999,0.737,0.385,21.0,47.0,89.0,0.381,0.59,0.1669999999999999,21.0,53.0,1,113.6,88.2,0.467,0.556,1
1077,126.0,0.517,0.731,0.417,35.0,49.0,99.0,0.373,0.684,0.3329999999999999,24.0,54.0,1,112.3,100.8,0.467,0.556,1
1078,108.0,0.422,0.667,0.375,32.0,59.0,88.0,0.348,0.789,0.297,26.0,50.0,1,112.3,93.9,0.467,0.556,1
1079,116.0,0.568,0.769,0.6,32.0,41.0,100.0,0.429,0.929,0.346,23.0,37.0,1,114.1,101.4,0.467,0.556,0
1080,122.0,0.529,0.722,0.25,38.0,46.0,106.0,0.4320000000000001,0.65,0.324,24.0,44.0,1,113.2,107.4,0.467,0.556,0
1081,134.0,0.467,0.735,0.407,27.0,57.0,136.0,0.4379999999999999,0.73,0.4579999999999999,24.0,59.0,0,110.2,91.4,0.467,0.556,0
1082,127.0,0.457,0.684,0.514,32.0,57.0,119.0,0.4429999999999999,0.875,0.375,30.0,45.0,1,108.5,111.7,0.467,0.556,1
1083,102.0,0.487,0.7929999999999999,0.231,26.0,44.0,104.0,0.406,0.682,0.423,27.0,46.0,0,108.1,92.1,0.467,0.556,1
1084,122.0,0.488,0.805,0.379,29.0,36.0,117.0,0.495,1.0,0.32,21.0,43.0,1,105.3,86.2,0.467,0.556,1
1085,101.0,0.5,0.583,0.3929999999999999,28.0,45.0,92.0,0.345,0.889,0.296,15.0,41.0,1,105.7,95.3,0.467,0.556,1
1086,91.0,0.345,0.674,0.4,18.0,53.0,108.0,0.462,0.703,0.345,18.0,45.0,0,103.2,87.0,0.467,0.556,1
1087,109.0,0.466,0.846,0.357,26.0,43.0,113.0,0.456,0.867,0.2,29.0,46.0,0,100.7,95.0,0.467,0.556,1
1088,108.0,0.435,0.818,0.3329999999999999,21.0,49.0,100.0,0.4379999999999999,0.682,0.412,20.0,45.0,1,100.3,96.4,0.467,0.556,1
