,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,TEAM_PERF,OPP_PERF,TEAM_WIN_PCT,OPP_WIN-PCT,WIN,TEAM_PTS,TEAM_AST,TEAM_REB,TEAM_FG,TEAM_FT,OPP_WINS
1350,20520,2018-12-17,21800449,Final,1610612744,1610612763,2018,1610612744,110.0,0.435,0.889,0.387,23.0,42.0,1610612763,93.0,0.456,0.778,0.28,24.0,41.0,1,116.4,101.6,0.784,0.324,1,110.0,23.0,42.0,0.435,110.0,0
1351,20544,2018-12-14,21800428,Final,1610612758,1610612744,2018,1610612758,125.0,0.469,0.8,0.341,33.0,42.0,1610612744,130.0,0.4579999999999999,0.75,0.375,32.0,60.0,0,115.9,117.6,0.784,0.3329999999999999,1,130.0,32.0,60.0,0.4579999999999999,130.0,0
1352,20559,2018-12-12,21800415,Final,1610612744,1610612761,2018,1610612744,93.0,0.476,0.6920000000000001,0.231,28.0,40.0,1610612761,113.0,0.484,0.8420000000000001,0.321,27.0,48.0,0,116.1,115.2,0.784,0.706,0,93.0,28.0,40.0,0.476,93.0,1
1353,20572,2018-12-10,21800400,Final,1610612744,1610612750,2018,1610612744,116.0,0.419,0.905,0.442,25.0,49.0,1610612750,108.0,0.4579999999999999,0.8059999999999999,0.28,28.0,42.0,1,113.7,107.9,0.784,0.622,1,116.0,25.0,49.0,0.419,116.0,0
1354,20596,2018-12-07,21800377,Final,1610612749,1610612744,2018,1610612749,95.0,0.391,0.696,0.179,18.0,54.0,1610612744,105.0,0.449,0.857,0.413,32.0,43.0,0,114.1,120.4,0.784,0.5589999999999999,1,105.0,32.0,43.0,0.449,105.0,0
1355,20600,2018-12-05,21800355,Final,1610612739,1610612744,2018,1610612739,105.0,0.4379999999999999,0.696,0.344,17.0,41.0,1610612744,129.0,0.529,0.875,0.529,29.0,46.0,0,109.8,100.7,0.784,0.667,1,129.0,29.0,46.0,0.529,129.0,0
1356,20616,2018-12-03,21800344,Final,1610612737,1610612744,2018,1610612737,111.0,0.489,0.75,0.192,23.0,35.0,1610612744,128.0,0.585,0.8640000000000001,0.542,33.0,39.0,0,108.0,105.0,0.784,0.278,1,128.0,33.0,39.0,0.585,128.0,0
1357,20629,2018-12-01,21800331,Final,1610612765,1610612744,2018,1610612765,111.0,0.439,0.65,0.3429999999999999,22.0,47.0,1610612744,102.0,0.4589999999999999,0.857,0.231,23.0,44.0,1,109.4,112.9,0.784,0.5710000000000001,0,102.0,23.0,44.0,0.4589999999999999,102.0,1
1358,20646,2018-11-29,21800316,Final,1610612761,1610612744,2018,1610612761,131.0,0.522,0.917,0.395,25.0,37.0,1610612744,128.0,0.485,0.85,0.3670000000000001,27.0,46.0,1,108.2,116.9,0.784,0.706,0,128.0,27.0,46.0,0.485,128.0,1
1359,20670,2018-11-26,21800300,Final,1610612744,1610612753,2018,1610612744,116.0,0.488,0.913,0.371,21.0,46.0,1610612753,110.0,0.444,0.762,0.467,28.0,34.0,1,107.7,109.5,0.784,0.324,1,116.0,21.0,46.0,0.488,116.0,0
1360,20685,2018-11-24,21800285,Final,1610612744,1610612758,2018,1610612744,117.0,0.466,0.862,0.294,28.0,54.0,1610612758,116.0,0.433,0.7240000000000001,0.3929999999999999,28.0,47.0,1,107.7,112.3,0.784,0.3329999999999999,1,117.0,28.0,54.0,0.466,117.0,0
1361,20698,2018-11-23,21800277,Final,1610612744,1610612757,2018,1610612744,125.0,0.565,0.75,0.531,29.0,43.0,1610612757,97.0,0.409,0.545,0.375,22.0,39.0,1,106.8,110.5,0.784,0.514,1,125.0,29.0,43.0,0.565,125.0,0
1362,20712,2018-11-21,21800264,Final,1610612744,1610612760,2018,1610612744,95.0,0.434,0.667,0.241,24.0,42.0,1610612760,123.0,0.481,0.5329999999999999,0.371,29.0,61.0,0,110.4,112.5,0.784,0.541,0,95.0,24.0,42.0,0.434,95.0,1
1363,20730,2018-11-18,21800238,Final,1610612759,1610612744,2018,1610612759,104.0,0.446,0.706,0.417,24.0,48.0,1610612744,92.0,0.407,0.81,0.192,20.0,46.0,1,116.1,105.2,0.784,0.6759999999999999,0,92.0,20.0,46.0,0.407,92.0,1
1364,20739,2018-11-17,21800232,Final,1610612742,1610612744,2018,1610612742,112.0,0.465,0.647,0.294,18.0,46.0,1610612744,109.0,0.447,0.941,0.273,24.0,47.0,1,117.2,109.1,0.784,0.342,0,109.0,24.0,47.0,0.447,109.0,1
1365,20749,2018-11-15,21800213,Final,1610612745,1610612744,2018,1610612745,107.0,0.402,0.8079999999999999,0.34,20.0,41.0,1610612744,86.0,0.421,0.818,0.222,18.0,44.0,1,121.4,99.3,0.784,0.743,0,86.0,18.0,44.0,0.421,86.0,1
1366,20765,2018-11-13,21800201,Final,1610612744,1610612737,2018,1610612744,110.0,0.429,0.952,0.444,28.0,48.0,1610612737,103.0,0.449,0.733,0.375,25.0,42.0,1,124.8,106.4,0.784,0.278,1,110.0,28.0,48.0,0.429,110.0,0
1367,20774,2018-11-12,21800198,Final,1610612746,1610612744,2018,1610612746,121.0,0.473,0.882,0.25,23.0,49.0,1610612744,116.0,0.4679999999999999,0.696,0.387,27.0,46.0,1,125.5,118.9,0.784,0.457,0,116.0,27.0,46.0,0.4679999999999999,116.0,1
1368,20788,2018-11-10,21800182,Final,1610612744,1610612751,2018,1610612744,116.0,0.5539999999999999,0.81,0.4379999999999999,27.0,36.0,1610612751,100.0,0.4679999999999999,0.7240000000000001,0.292,20.0,41.0,1,123.7,110.8,0.784,0.361,1,116.0,27.0,36.0,0.5539999999999999,116.0,0
1369,20801,2018-11-08,21800166,Final,1610612744,1610612749,2018,1610612744,111.0,0.483,0.773,0.357,31.0,38.0,1610612749,134.0,0.515,0.778,0.257,33.0,46.0,0,125.0,120.0,0.784,0.5589999999999999,0,111.0,31.0,38.0,0.483,111.0,1
1370,20823,2018-11-05,21800147,Final,1610612744,1610612763,2018,1610612744,117.0,0.506,0.957,0.542,29.0,46.0,1610612763,101.0,0.4579999999999999,0.762,0.3329999999999999,31.0,30.0,1,124.1,102.1,0.784,0.324,1,117.0,29.0,46.0,0.506,117.0,0
1371,20847,2018-11-02,21800124,Final,1610612744,1610612750,2018,1610612744,116.0,0.489,0.773,0.382,31.0,61.0,1610612750,99.0,0.376,0.7140000000000001,0.289,25.0,39.0,1,123.0,115.6,0.784,0.622,1,116.0,31.0,61.0,0.489,116.0,0
1372,20858,2018-10-31,21800108,Final,1610612744,1610612740,2018,1610612744,131.0,0.528,0.7,0.5,39.0,46.0,1610612740,121.0,0.478,0.778,0.3429999999999999,24.0,42.0,1,121.2,118.4,0.784,0.5,1,131.0,39.0,46.0,0.528,131.0,0
1373,20873,2018-10-29,21800091,Final,1610612741,1610612744,2018,1610612741,124.0,0.489,0.618,0.314,25.0,44.0,1610612744,149.0,0.552,0.731,0.5329999999999999,34.0,49.0,0,117.2,103.1,0.784,0.361,1,149.0,34.0,49.0,0.552,149.0,0
1374,20878,2018-10-28,21800083,Final,1610612751,1610612744,2018,1610612751,114.0,0.483,0.667,0.476,28.0,37.0,1610612744,120.0,0.494,0.875,0.3329999999999999,28.0,47.0,0,117.4,104.9,0.784,0.361,1,120.0,28.0,47.0,0.494,120.0,0
1375,20892,2018-10-26,21800068,Final,1610612752,1610612744,2018,1610612752,100.0,0.433,0.75,0.3329999999999999,17.0,40.0,1610612744,128.0,0.586,0.833,0.485,26.0,39.0,0,115.6,107.4,0.784,0.5,1,128.0,26.0,39.0,0.586,128.0,0
1376,20912,2018-10-24,21800062,Final,1610612744,1610612764,2018,1610612744,144.0,0.5760000000000001,0.92,0.455,37.0,48.0,1610612764,122.0,0.452,0.929,0.286,22.0,34.0,1,112.0,110.0,0.784,0.568,1,144.0,37.0,48.0,0.5760000000000001,144.0,0
1377,20923,2018-10-22,21800047,Final,1610612744,1610612756,2018,1610612744,123.0,0.511,0.731,0.3779999999999999,35.0,40.0,1610612756,103.0,0.4529999999999999,0.889,0.265,24.0,45.0,1,110.7,103.1,0.784,0.368,1,123.0,35.0,40.0,0.511,123.0,0
1378,20927,2018-10-21,21800038,Final,1610612743,1610612744,2018,1610612743,100.0,0.407,0.5710000000000001,0.188,21.0,47.0,1610612744,98.0,0.456,0.792,0.241,22.0,40.0,1,113.1,109.2,0.784,0.528,0,98.0,22.0,40.0,0.456,98.0,1
1379,20946,2018-10-19,21800024,Final,1610612762,1610612744,2018,1610612762,123.0,0.449,0.828,0.413,24.0,38.0,1610612744,124.0,0.563,0.889,0.526,27.0,43.0,0,113.1,107.2,0.784,0.4320000000000001,1,124.0,27.0,43.0,0.563,124.0,0
1380,20963,2018-10-16,21800002,Final,1610612744,1610612760,2018,1610612744,108.0,0.442,0.944,0.2689999999999999,28.0,58.0,1610612760,100.0,0.363,0.649,0.27,21.0,45.0,1,112.4,104.3,0.784,0.541,1,108.0,28.0,58.0,0.442,108.0,0
1381,20973,2018-10-12,11800079,Final,1610612744,1610612747,2018,1610612744,105.0,0.3979999999999999,0.735,0.313,25.0,40.0,1610612747,119.0,0.5329999999999999,0.732,0.529,29.0,50.0,0,113.4,108.5,0.784,0.314,0,105.0,25.0,40.0,0.3979999999999999,105.0,1
1382,20983,2018-10-10,11800065,Final,1610612747,1610612744,2018,1610612747,123.0,0.433,0.826,0.304,28.0,45.0,1610612744,113.0,0.4379999999999999,0.556,0.391,23.0,56.0,1,111.5,107.2,0.784,0.314,0,113.0,23.0,56.0,0.4379999999999999,113.0,1
1383,20992,2018-10-08,11800054,Final,1610612744,1610612756,2018,1610612744,109.0,0.506,0.826,0.308,26.0,33.0,1610612756,117.0,0.512,0.731,0.424,29.0,39.0,0,109.8,102.2,0.784,0.368,0,109.0,26.0,33.0,0.506,109.0,1
1384,21007,2018-10-05,11800039,Final,1610612744,1610612758,2018,1610612744,122.0,0.516,0.7390000000000001,0.355,29.0,53.0,1610612758,94.0,0.347,0.7140000000000001,0.4579999999999999,21.0,54.0,1,110.2,97.8,0.784,0.3329999999999999,1,122.0,29.0,53.0,0.516,122.0,0
1385,21028,2018-09-29,11800005,Final,1610612744,1610612750,2018,1610612744,110.0,0.473,0.769,0.353,33.0,48.0,1610612750,114.0,0.426,0.733,0.4,15.0,47.0,0,109.7,103.9,0.784,0.622,0,110.0,33.0,48.0,0.473,110.0,1
1386,21030,2018-06-08,41700404,Final,1610612739,1610612744,2017,1610612739,85.0,0.345,0.68,0.296,21.0,44.0,1610612744,108.0,0.4529999999999999,1.0,0.368,25.0,44.0,0,110.8,100.2,0.853,0.7809999999999999,1,108.0,25.0,44.0,0.4529999999999999,108.0,0
1387,21031,2018-06-06,41700403,Final,1610612739,1610612744,2017,1610612739,102.0,0.435,0.765,0.29,20.0,47.0,1610612744,110.0,0.519,0.895,0.346,27.0,37.0,0,111.1,102.8,0.853,0.7809999999999999,1,110.0,27.0,37.0,0.519,110.0,0
1388,21032,2018-06-03,41700402,Final,1610612744,1610612739,2017,1610612744,122.0,0.573,0.619,0.417,28.0,41.0,1610612739,103.0,0.411,0.769,0.3329999999999999,25.0,42.0,1,110.7,103.0,0.853,0.7809999999999999,1,122.0,28.0,41.0,0.573,122.0,0
1389,21033,2018-05-31,41700401,Final,1610612744,1610612739,2017,1610612744,124.0,0.511,0.95,0.361,31.0,38.0,1610612739,114.0,0.444,0.727,0.27,18.0,53.0,1,108.3,104.4,0.853,0.7809999999999999,1,124.0,31.0,38.0,0.511,124.0,0
1390,21034,2018-05-28,41700317,Final,1610612745,1610612744,2017,1610612745,92.0,0.4,0.591,0.159,17.0,44.0,1610612744,101.0,0.488,0.5,0.41,25.0,42.0,0,110.3,103.0,0.853,0.743,1,101.0,25.0,42.0,0.488,101.0,0
1391,21036,2018-05-26,41700316,Final,1610612744,1610612745,2017,1610612744,115.0,0.494,0.684,0.421,26.0,47.0,1610612745,86.0,0.4029999999999999,0.529,0.385,13.0,38.0,1,111.1,105.4,0.853,0.743,1,115.0,26.0,47.0,0.494,115.0,0
1392,21038,2018-05-24,41700315,Final,1610612745,1610612744,2017,1610612745,98.0,0.3720000000000001,0.8440000000000001,0.302,12.0,40.0,1610612744,94.0,0.444,0.87,0.385,18.0,41.0,1,111.6,107.8,0.853,0.743,0,94.0,18.0,41.0,0.444,94.0,1
1393,21040,2018-05-22,41700314,Final,1610612744,1610612745,2017,1610612744,92.0,0.3929999999999999,0.929,0.3329999999999999,14.0,49.0,1610612745,95.0,0.39,0.852,0.316,12.0,41.0,0,111.4,110.2,0.853,0.743,0,92.0,14.0,49.0,0.3929999999999999,92.0,1
1394,21042,2018-05-20,41700313,Final,1610612744,1610612745,2017,1610612744,126.0,0.522,0.944,0.406,20.0,49.0,1610612745,85.0,0.395,0.769,0.324,19.0,41.0,1,109.8,112.2,0.853,0.743,1,126.0,20.0,49.0,0.522,126.0,0
1395,21044,2018-05-16,41700312,Final,1610612745,1610612744,2017,1610612745,127.0,0.511,0.778,0.381,23.0,47.0,1610612744,105.0,0.4589999999999999,0.818,0.3,21.0,36.0,1,110.9,109.7,0.853,0.743,0,105.0,21.0,36.0,0.4589999999999999,105.0,1
1396,21046,2018-05-14,41700311,Final,1610612745,1610612744,2017,1610612745,106.0,0.4589999999999999,0.7140000000000001,0.351,18.0,42.0,1610612744,119.0,0.525,0.88,0.3939999999999999,24.0,37.0,0,110.3,109.5,0.853,0.743,1,119.0,24.0,37.0,0.525,119.0,0
1397,21050,2018-05-08,41700235,Final,1610612744,1610612740,2017,1610612744,113.0,0.485,0.833,0.259,35.0,52.0,1610612740,104.0,0.466,0.75,0.417,26.0,44.0,1,106.9,112.1,0.853,0.4,1,113.0,35.0,52.0,0.485,113.0,0
1398,21053,2018-05-06,41700234,Final,1610612740,1610612744,2017,1610612740,92.0,0.364,0.8,0.154,17.0,51.0,1610612744,118.0,0.484,0.833,0.3329999999999999,28.0,45.0,0,106.8,115.5,0.853,0.4,1,118.0,28.0,45.0,0.484,118.0,0
1399,21057,2018-05-04,41700233,Final,1610612740,1610612744,2017,1610612740,119.0,0.5,0.75,0.452,36.0,54.0,1610612744,100.0,0.38,0.8079999999999999,0.29,22.0,44.0,1,108.8,115.8,0.853,0.4,0,100.0,22.0,44.0,0.38,100.0,1
1400,21063,2018-05-01,41700232,Final,1610612744,1610612740,2017,1610612744,121.0,0.473,0.815,0.325,36.0,49.0,1610612740,116.0,0.457,0.778,0.351,33.0,46.0,1,107.3,116.5,0.853,0.4,1,121.0,36.0,49.0,0.473,121.0,0
1401,21068,2018-04-28,41700231,Final,1610612744,1610612740,2017,1610612744,123.0,0.484,0.75,0.407,33.0,57.0,1610612740,101.0,0.4379999999999999,0.818,0.32,24.0,42.0,1,106.1,116.8,0.853,0.4,1,123.0,33.0,57.0,0.484,123.0,0
1402,21079,2018-04-24,41700155,Final,1610612744,1610612759,2017,1610612744,99.0,0.446,0.8,0.185,25.0,47.0,1610612759,91.0,0.3720000000000001,0.909,0.233,21.0,48.0,1,107.9,102.7,0.853,0.818,1,99.0,25.0,47.0,0.446,99.0,0
1403,21083,2018-04-22,41700154,Final,1610612759,1610612744,2017,1610612759,103.0,0.457,0.737,0.536,20.0,34.0,1610612744,90.0,0.3779999999999999,0.882,0.25,19.0,61.0,1,110.1,102.7,0.853,0.818,0,90.0,19.0,61.0,0.3779999999999999,90.0,1
1404,21095,2018-04-19,41700153,Final,1610612759,1610612744,2017,1610612759,97.0,0.425,0.8,0.212,19.0,41.0,1610612744,110.0,0.512,0.889,0.313,26.0,39.0,0,109.8,103.6,0.853,0.818,1,110.0,26.0,39.0,0.512,110.0,0
1405,21103,2018-04-16,41700152,Final,1610612744,1610612759,2017,1610612744,116.0,0.526,0.95,0.484,32.0,39.0,1610612759,101.0,0.412,0.9,0.143,16.0,35.0,1,106.3,103.8,0.853,0.818,1,116.0,32.0,39.0,0.526,116.0,0
1406,21108,2018-04-14,41700151,Final,1610612744,1610612759,2017,1610612744,113.0,0.5429999999999999,0.682,0.455,32.0,51.0,1610612759,92.0,0.4,0.792,0.409,19.0,30.0,1,104.1,107.0,0.853,0.818,1,113.0,32.0,51.0,0.5429999999999999,113.0,0
1407,21128,2018-04-10,21701217,Final,1610612762,1610612744,2017,1610612762,119.0,0.5329999999999999,0.769,0.371,25.0,54.0,1610612744,79.0,0.349,0.875,0.263,14.0,39.0,1,106.8,111.1,0.853,0.618,0,79.0,14.0,39.0,0.349,79.0,1
1408,21145,2018-04-08,21701203,Final,1610612756,1610612744,2017,1610612756,100.0,0.424,0.75,0.286,24.0,44.0,1610612744,117.0,0.522,0.667,0.406,27.0,41.0,0,102.6,99.4,0.853,0.294,1,117.0,27.0,41.0,0.522,117.0,0
1409,21150,2018-04-07,21701195,Final,1610612744,1610612740,2017,1610612744,120.0,0.544,0.636,0.455,31.0,42.0,1610612740,126.0,0.563,0.773,0.407,39.0,34.0,0,103.0,109.2,0.853,0.4,0,120.0,31.0,42.0,0.544,120.0,1
1410,21162,2018-04-05,21701175,Final,1610612754,1610612744,2017,1610612754,126.0,0.5379999999999999,0.733,0.517,32.0,47.0,1610612744,106.0,0.446,0.958,0.31,29.0,39.0,1,101.7,103.8,0.853,0.471,0,106.0,29.0,39.0,0.446,106.0,1
1411,21181,2018-04-03,21701163,Final,1610612760,1610612744,2017,1610612760,107.0,0.376,0.757,0.237,13.0,58.0,1610612744,111.0,0.494,0.875,0.276,27.0,40.0,0,102.3,112.0,0.853,0.618,1,111.0,27.0,40.0,0.494,111.0,0
1412,21197,2018-04-01,21701153,Final,1610612744,1610612756,2017,1610612744,117.0,0.539,0.889,0.4639999999999999,31.0,45.0,1610612756,107.0,0.456,0.875,0.355,26.0,42.0,1,100.9,99.7,0.853,0.294,1,117.0,31.0,45.0,0.539,117.0,0
1413,21204,2018-03-31,21701142,Final,1610612758,1610612744,2017,1610612758,96.0,0.414,0.8420000000000001,0.286,27.0,47.0,1610612744,112.0,0.494,0.75,0.346,28.0,42.0,0,100.5,101.1,0.853,0.424,1,112.0,28.0,42.0,0.494,112.0,0
1414,21218,2018-03-29,21701128,Final,1610612744,1610612749,2017,1610612744,107.0,0.547,1.0,0.5,26.0,31.0,1610612749,116.0,0.552,0.9,0.55,30.0,36.0,0,100.8,113.8,0.853,0.5,0,107.0,26.0,31.0,0.547,107.0,1
1415,21233,2018-03-27,21701114,Final,1610612744,1610612754,2017,1610612744,81.0,0.407,0.667,0.294,21.0,51.0,1610612754,92.0,0.481,0.667,0.286,22.0,38.0,0,104.1,102.1,0.853,0.471,0,81.0,21.0,51.0,0.407,81.0,1
1416,21248,2018-03-25,21701102,Final,1610612744,1610612762,2017,1610612744,91.0,0.418,0.9,0.4,24.0,41.0,1610612762,110.0,0.483,0.778,0.429,27.0,47.0,0,106.4,107.1,0.853,0.618,0,91.0,24.0,41.0,0.418,91.0,1
1417,21264,2018-03-23,21701087,Final,1610612744,1610612737,2017,1610612744,106.0,0.452,0.909,0.4,28.0,46.0,1610612737,94.0,0.44,0.45,0.344,24.0,44.0,1,106.7,105.1,0.853,0.515,1,106.0,28.0,46.0,0.452,106.0,0
1418,21292,2018-03-19,21701056,Final,1610612759,1610612744,2017,1610612759,89.0,0.402,0.7140000000000001,0.348,21.0,48.0,1610612744,75.0,0.405,0.75,0.158,17.0,36.0,1,111.7,105.5,0.853,0.818,0,75.0,17.0,36.0,0.405,75.0,1
1419,21307,2018-03-17,21701044,Final,1610612756,1610612744,2017,1610612756,109.0,0.476,0.69,0.4579999999999999,22.0,42.0,1610612744,124.0,0.526,0.7859999999999999,0.419,29.0,43.0,0,110.5,105.8,0.853,0.294,1,124.0,29.0,43.0,0.526,124.0,0
1420,21313,2018-03-16,21701033,Final,1610612744,1610612758,2017,1610612744,93.0,0.42,0.722,0.462,21.0,40.0,1610612758,98.0,0.434,0.706,0.452,25.0,47.0,0,114.6,103.1,0.853,0.424,0,93.0,21.0,40.0,0.42,93.0,1
1421,21327,2018-03-14,21701019,Final,1610612744,1610612747,2017,1610612744,117.0,0.5429999999999999,0.821,0.3,25.0,50.0,1610612747,106.0,0.452,0.643,0.316,24.0,35.0,1,114.6,117.3,0.853,0.3329999999999999,1,117.0,25.0,50.0,0.5429999999999999,117.0,0
1422,21345,2018-03-11,21700994,Final,1610612750,1610612744,2017,1610612750,109.0,0.4629999999999999,0.7140000000000001,0.3,27.0,50.0,1610612744,103.0,0.407,0.905,0.278,22.0,50.0,1,117.2,110.9,0.853,0.3329999999999999,0,103.0,22.0,50.0,0.407,103.0,1
1423,21364,2018-03-09,21700984,Final,1610612757,1610612744,2017,1610612757,125.0,0.494,0.778,0.41,21.0,46.0,1610612744,108.0,0.487,0.833,0.429,20.0,33.0,1,118.6,109.4,0.853,0.4,0,108.0,20.0,33.0,0.487,108.0,1
1424,21371,2018-03-08,21700976,Final,1610612744,1610612759,2017,1610612744,110.0,0.4320000000000001,0.87,0.267,30.0,49.0,1610612759,107.0,0.4529999999999999,0.833,0.273,29.0,45.0,1,119.7,111.0,0.853,0.818,1,110.0,30.0,49.0,0.4320000000000001,110.0,0
1425,21385,2018-03-06,21700963,Final,1610612744,1610612751,2017,1610612744,114.0,0.5660000000000001,0.818,0.478,30.0,41.0,1610612751,101.0,0.424,0.8,0.265,24.0,38.0,1,118.8,110.5,0.853,0.25,1,114.0,30.0,41.0,0.5660000000000001,114.0,0
1426,21410,2018-03-02,21700928,Final,1610612737,1610612744,2017,1610612737,109.0,0.442,0.9,0.429,21.0,35.0,1610612744,114.0,0.532,0.8640000000000001,0.355,33.0,35.0,0,118.2,102.4,0.853,0.515,1,114.0,33.0,35.0,0.532,114.0,0
1427,21426,2018-02-28,21700917,Final,1610612764,1610612744,2017,1610612764,101.0,0.4,0.857,0.344,25.0,51.0,1610612744,109.0,0.514,0.833,0.417,24.0,36.0,0,119.2,108.2,0.853,0.5,1,109.0,24.0,36.0,0.514,109.0,0
1428,21440,2018-02-26,21700900,Final,1610612752,1610612744,2017,1610612752,111.0,0.49,0.778,0.4,28.0,39.0,1610612744,125.0,0.518,0.846,0.484,31.0,43.0,0,116.6,98.6,0.853,0.485,1,125.0,31.0,43.0,0.518,125.0,0
1429,21455,2018-02-24,21700887,Final,1610612744,1610612760,2017,1610612744,112.0,0.472,0.846,0.447,36.0,54.0,1610612760,80.0,0.33,0.619,0.265,19.0,43.0,1,116.3,108.3,0.853,0.618,1,112.0,36.0,54.0,0.472,112.0,0
1430,21476,2018-02-22,21700872,Final,1610612744,1610612746,2017,1610612744,134.0,0.618,0.765,0.56,31.0,32.0,1610612746,127.0,0.5,0.8240000000000001,0.344,32.0,36.0,1,115.5,108.5,0.853,0.611,1,134.0,31.0,32.0,0.618,134.0,0
1431,21490,2018-02-14,21700864,Final,1610612757,1610612744,2017,1610612757,123.0,0.484,0.875,0.364,20.0,49.0,1610612744,117.0,0.478,0.947,0.351,24.0,41.0,1,116.1,107.3,0.853,0.4,0,117.0,24.0,41.0,0.478,117.0,1
1432,21502,2018-02-12,21700846,Final,1610612744,1610612756,2017,1610612744,129.0,0.584,0.667,0.423,36.0,49.0,1610612756,83.0,0.347,0.636,0.13,13.0,47.0,1,114.0,99.3,0.853,0.294,1,129.0,36.0,49.0,0.584,129.0,0
1433,21516,2018-02-10,21700831,Final,1610612744,1610612759,2017,1610612744,122.0,0.565,0.933,0.444,35.0,44.0,1610612759,105.0,0.457,0.737,0.185,30.0,34.0,1,113.7,101.9,0.853,0.818,1,122.0,35.0,44.0,0.565,122.0,0
1434,21531,2018-02-08,21700815,Final,1610612744,1610612742,2017,1610612744,121.0,0.511,0.85,0.483,37.0,51.0,1610612742,103.0,0.435,0.8240000000000001,0.243,19.0,34.0,1,113.4,97.0,0.853,0.294,1,121.0,37.0,51.0,0.511,121.0,0
1435,21544,2018-02-06,21700803,Final,1610612744,1610612760,2017,1610612744,105.0,0.487,0.742,0.286,27.0,45.0,1610612760,125.0,0.473,0.758,0.387,17.0,40.0,0,115.6,115.9,0.853,0.618,0,105.0,27.0,45.0,0.487,105.0,1
1436,21566,2018-02-03,21700782,Final,1610612743,1610612744,2017,1610612743,115.0,0.429,0.862,0.414,28.0,48.0,1610612744,108.0,0.5,0.609,0.258,28.0,42.0,1,115.6,105.5,0.853,0.424,0,108.0,28.0,42.0,0.5,108.0,1
1437,21576,2018-02-02,21700774,Final,1610612758,1610612744,2017,1610612758,104.0,0.442,0.667,0.4,22.0,33.0,1610612744,119.0,0.55,0.875,0.515,25.0,51.0,0,114.3,101.4,0.853,0.424,1,119.0,25.0,51.0,0.55,119.0,0
1438,21597,2018-01-30,21700751,Final,1610612762,1610612744,2017,1610612762,129.0,0.5820000000000001,0.643,0.5,25.0,42.0,1610612744,99.0,0.4589999999999999,0.762,0.2,27.0,37.0,1,116.8,103.6,0.853,0.618,0,99.0,27.0,37.0,0.4589999999999999,99.0,1
1439,21616,2018-01-27,21700728,Final,1610612744,1610612738,2017,1610612744,109.0,0.452,0.885,0.37,19.0,43.0,1610612738,105.0,0.435,0.708,0.5,17.0,45.0,1,118.0,101.0,0.853,0.588,1,109.0,19.0,43.0,0.452,109.0,0
1440,21632,2018-01-25,21700713,Final,1610612744,1610612750,2017,1610612744,126.0,0.539,0.6,0.568,37.0,47.0,1610612750,113.0,0.455,0.833,0.3,25.0,43.0,1,117.8,114.0,0.853,0.3329999999999999,1,126.0,37.0,47.0,0.539,126.0,0
1441,21645,2018-01-23,21700699,Final,1610612744,1610612752,2017,1610612744,123.0,0.5539999999999999,0.9,0.433,40.0,36.0,1610612752,112.0,0.518,0.895,0.409,28.0,38.0,1,118.0,109.3,0.853,0.485,1,123.0,40.0,36.0,0.5539999999999999,123.0,0
1442,21665,2018-01-20,21700679,Final,1610612745,1610612744,2017,1610612745,116.0,0.471,0.69,0.3779999999999999,19.0,46.0,1610612744,108.0,0.488,0.733,0.472,31.0,33.0,1,121.3,114.9,0.853,0.743,0,108.0,31.0,33.0,0.488,108.0,1
1443,21684,2018-01-17,21700657,Final,1610612741,1610612744,2017,1610612741,112.0,0.425,0.923,0.256,24.0,49.0,1610612744,119.0,0.5,0.88,0.3939999999999999,24.0,49.0,0,119.4,113.2,0.853,0.471,1,119.0,24.0,49.0,0.5,119.0,0
1444,21702,2018-01-15,21700646,Final,1610612739,1610612744,2017,1610612739,108.0,0.457,0.682,0.25,26.0,43.0,1610612744,118.0,0.482,0.8,0.375,33.0,48.0,0,120.2,104.2,0.853,0.7809999999999999,1,118.0,33.0,48.0,0.482,118.0,0
1445,21713,2018-01-13,21700631,Final,1610612761,1610612744,2017,1610612761,125.0,0.484,0.8440000000000001,0.32,22.0,44.0,1610612744,127.0,0.58,0.857,0.375,28.0,30.0,0,117.4,113.3,0.853,0.688,1,127.0,28.0,30.0,0.58,127.0,0
1446,21720,2018-01-12,21700622,Final,1610612749,1610612744,2017,1610612749,94.0,0.424,0.917,0.3929999999999999,21.0,33.0,1610612744,108.0,0.557,0.833,0.3329999999999999,28.0,43.0,0,114.7,108.6,0.853,0.5,1,108.0,28.0,43.0,0.557,108.0,0
1447,21739,2018-01-10,21700613,Final,1610612744,1610612746,2017,1610612744,106.0,0.481,0.846,0.348,26.0,33.0,1610612746,125.0,0.489,0.7859999999999999,0.4579999999999999,24.0,46.0,0,115.4,114.0,0.853,0.611,0,106.0,26.0,33.0,0.481,106.0,1
